,Codigo Piloto,Aerolínea,Origen,Destino,Minutos de retraso,OnTime,Piloto
1048,43578,8,MIA,HHN,70,,Marie Malful
1049,43578,3,SAP,MIA,-50,,Marie Malful
1050,43578,1,FLL,SAP,-50,,Marie Malful
1051,43578,7,SAP,HHN,-30,,Marie Malful
1052,43578,6,SAP,SAP,-50,,Marie Malful
1053,43578,1,FLL,FLL,-60,,Marie Malful
1054,43578,10,SAP,FLL,-10,,Marie Malful
1055,43578,4,HHN,SAP,-10,,Marie Malful
1056,43578,7,MIA,MIA,-30,,Marie Malful
1057,43578,3,TEG,SAP,40,,Marie Malful
1058,43578,6,FLL,HAJ,-50,,Marie Malful
1059,43578,6,SAP,SAP,10,,Marie Malful
1060,43578,7,HHN,HHN,-40,,Marie Malful
1061,43578,8,MIA,MIA,-40,,Marie Malful
1062,43578,10,TEG,TEG,20,,Marie Malful
1063,43578,8,FLL,FLL,-30,,Marie Malful
1064,43578,3,HHN,HHN,-60,,Marie Malful
1065,43578,9,SAP,SAP,0,,Marie Malful
1066,43578,2,SAP,MIA,10,,Marie Malful
1067,43578,1,MIA,SAP,-40,,Marie Malful
1068,43578,10,SAP,HHN,-40,,Marie Malful
1069,43578,8,MIA,HAJ,20,,Marie Malful
1070,43578,5,SAP,TEG,30,,Marie Malful
1071,43578,2,HAJ,HHN,-30,,Marie Malful
1072,43578,9,TEG,HAJ,0,,Marie Malful
1073,43578,3,SAP,HAJ,30,,Marie Malful
1074,43578,5,MIA,SAP,-20,,Marie Malful
1075,43578,9,TEG,MIA,-20,,Marie Malful
1076,43578,3,FLL,TEG,10,,Marie Malful
1077,43578,3,HAJ,HHN,20,,Marie Malful
1078,43578,6,TEG,HAJ,30,,Marie Malful
1079,43578,3,SAP,MIA,-70,,Marie Malful
1080,43578,3,MIA,FLL,-10,,Marie Malful
1081,43578,4,HAJ,HHN,10,,Marie Malful
1082,43578,3,FLL,SAP,0,,Marie Malful
1083,43578,7,MIA,SAP,10,,Marie Malful
1084,43578,1,SAP,FLL,10,,Marie Malful
1085,43578,7,SAP,HAJ,30,,Marie Malful
1086,43578,5,HHN,FLL,-30,,Marie Malful
1087,43578,8,MIA,SAP,-30,,Marie Malful
1088,43578,1,TEG,FLL,30,,Marie Malful
1089,43578,8,FLL,HAJ,20,,Marie Malful
1090,43578,8,HHN,HAJ,-30,,Marie Malful
1091,43578,4,SAP,SAP,80,,Marie Malful
1092,43578,9,SAP,MIA,-30,,Marie Malful
1093,43578,5,MIA,HAJ,0,,Marie Malful
1094,43578,3,FLL,SAP,90,,Marie Malful
1095,43578,10,HAJ,SAP,-50,,Marie Malful
1096,43578,4,HAJ,MIA,-60,,Marie Malful
1097,43578,6,SAP,SAP,-30,,Marie Malful
1098,43578,7,HHN,FLL,0,,Marie Malful
1099,43578,1,HAJ,HAJ,-20,,Marie Malful
1100,43578,6,SAP,SAP,-40,,Marie Malful
1101,43578,9,SAP,MIA,-20,,Marie Malful
1102,43578,9,HAJ,HAJ,0,,Marie Malful
1103,43578,6,FLL,TEG,-20,,Marie Malful
1104,43578,6,HAJ,SAP,-50,,Marie Malful
1105,43578,6,SAP,FLL,-30,,Marie Malful
1106,43578,1,MIA,HAJ,-30,,Marie Malful
1107,43578,9,HAJ,SAP,-10,,Marie Malful
1108,43578,5,FLL,MIA,40,,Marie Malful
1109,43578,6,SAP,TEG,50,,Marie Malful
1110,43578,8,SAP,TEG,30,,Marie Malful
1111,43578,3,MIA,HHN,-10,,Marie Malful
1112,43578,8,TEG,SAP,70,,Marie Malful
1113,43578,3,TEG,TEG,0,,Marie Malful
1114,43578,5,TEG,FLL,-10,,Marie Malful
1115,43578,10,TEG,HAJ,20,,Marie Malful
1116,43578,8,TEG,SAP,50,,Marie Malful
1117,43578,2,FLL,SAP,-30,,Marie Malful
1118,43578,5,SAP,FLL,-80,,Marie Malful
1119,43578,10,SAP,HHN,-40,,Marie Malful
1120,43578,4,SAP,HAJ,-20,,Marie Malful
1121,43578,5,SAP,SAP,-40,,Marie Malful
1122,43578,2,MIA,MIA,-10,,Marie Malful
1123,43578,9,HAJ,SAP,-40,,Marie Malful
1124,43578,6,FLL,HHN,0,,Marie Malful
1125,43578,1,SAP,HAJ,70,,Marie Malful
1126,43578,2,MIA,SAP,50,,Marie Malful
1127,43578,3,FLL,MIA,20,,Marie Malful
1128,43578,1,HAJ,FLL,-50,,Marie Malful
1129,43578,4,TEG,HAJ,-50,,Marie Malful
1130,43578,10,SAP,TEG,0,,Marie Malful
1131,43578,9,MIA,FLL,0,,Marie Malful
1132,43578,2,SAP,HAJ,30,,Marie Malful
1133,43578,4,FLL,SAP,20,,Marie Malful
1134,43578,9,SAP,SAP,0,,Marie Malful
1135,43578,3,HAJ,FLL,-30,,Marie Malful
1136,43578,3,HAJ,HHN,0,,Marie Malful
1137,43578,8,SAP,SAP,50,,Marie Malful
1138,43578,8,MIA,MIA,60,,Marie Malful
1139,43578,7,HAJ,HAJ,60,,Marie Malful
1140,43578,3,FLL,TEG,-30,,Marie Malful
1141,43578,4,SAP,HHN,-30,,Marie Malful
1142,43578,2,SAP,HAJ,-40,,Marie Malful
1143,43578,9,MIA,TEG,20,,Marie Malful
1144,43578,7,MIA,FLL,0,,Marie Malful
1145,43578,3,FLL,HAJ,-40,,Marie Malful
1146,43578,10,FLL,SAP,-70,,Marie Malful
1147,43578,3,HAJ,MIA,60,,Marie Malful
1148,43578,4,SAP,FLL,-20,,Marie Malful
1149,43578,5,SAP,SAP,-20,,Marie Malful
1150,43578,7,SAP,HHN,-60,,Marie Malful
1151,43578,1,MIA,HAJ,20,,Marie Malful
1152,43578,3,HAJ,TEG,20,,Marie Malful
1153,43578,4,TEG,HHN,10,,Marie Malful
1154,43578,6,HHN,HAJ,-10,,Marie Malful
1155,43578,8,MIA,HAJ,-50,,Marie Malful
1156,43578,1,SAP,SAP,60,,Marie Malful
1157,43578,4,MIA,MIA,50,,Marie Malful
1158,43578,3,SAP,HAJ,-40,,Marie Malful
1159,43578,4,HHN,SAP,0,,Marie Malful
1160,43578,2,HAJ,SAP,-60,,Marie Malful
1161,43578,7,TEG,FLL,0,,Marie Malful
1162,43578,4,FLL,HAJ,30,,Marie Malful
1163,43578,7,MIA,TEG,30,,Marie Malful
1164,43578,6,SAP,SAP,-60,,Marie Malful
1165,43578,8,SAP,HAJ,-40,,Marie Malful
1166,43578,8,SAP,HHN,50,,Marie Malful
1167,43578,7,SAP,HAJ,20,,Marie Malful
1168,43578,1,MIA,SAP,20,,Marie Malful
1169,43578,5,SAP,MIA,40,,Marie Malful
1170,43578,8,TEG,SAP,-10,,Marie Malful
1171,43578,9,HHN,SAP,40,,Marie Malful
1172,43578,7,HAJ,HAJ,-40,,Marie Malful
1173,43578,4,TEG,TEG,10,,Marie Malful
1174,43578,2,HHN,HHN,0,,Marie Malful
1175,43578,1,MIA,MIA,10,,Marie Malful
1176,43578,5,SAP,SAP,20,,Marie Malful
1177,43578,6,MIA,SAP,-10,,Marie Malful
1178,43578,3,HAJ,SAP,0,,Marie Malful
1179,43578,7,TEG,MIA,-50,,Marie Malful
1180,43578,4,SAP,TEG,20,,Marie Malful
1181,43578,1,SAP,TEG,30,,Marie Malful
1182,43578,4,MIA,HHN,30,,Marie Malful
1183,43578,9,SAP,SAP,10,,Marie Malful
1184,43578,10,FLL,TEG,-10,,Marie Malful
1185,43578,6,SAP,FLL,10,,Marie Malful
1186,43578,5,HHN,HAJ,-10,,Marie Malful
1187,43578,5,MIA,SAP,30,,Marie Malful
1188,43578,10,TEG,SAP,10,,Marie Malful
1189,43578,10,FLL,HAJ,-10,,Marie Malful
1190,43578,2,HAJ,FLL,30,,Marie Malful
1191,43578,10,SAP,HHN,-30,,Marie Malful
1192,43578,8,HHN,SAP,-30,,Marie Malful
1193,43578,2,SAP,TEG,-10,,Marie Malful
1194,43578,10,MIA,HHN,40,,Marie Malful
1195,43578,6,SAP,HAJ,60,,Marie Malful
1196,43578,4,SAP,HHN,-40,,Marie Malful
1197,43578,8,SAP,HAJ,0,,Marie Malful
1198,43578,5,FLL,TEG,-60,,Marie Malful
1199,43578,8,HAJ,FLL,30,,Marie Malful
1200,43578,4,TEG,HAJ,-20,,Marie Malful
1201,43578,3,SAP,SAP,50,,Marie Malful
1202,43578,1,MIA,SAP,-20,,Marie Malful
1203,43578,7,SAP,MIA,20,,Marie Malful
1204,43578,3,FLL,HAJ,0,,Marie Malful
1205,43578,5,SAP,FLL,30,,Marie Malful
1206,43578,1,HHN,SAP,-30,,Marie Malful
1207,43578,9,MIA,FLL,-70,,Marie Malful
1208,43578,5,TEG,HAJ,60,,Marie Malful
1209,43578,10,FLL,TEG,-50,,Marie Malful
1210,43578,1,FLL,SAP,40,,Marie Malful
1211,43578,8,SAP,MIA,0,,Marie Malful
1212,43578,7,HHN,TEG,30,,Marie Malful
1213,43578,9,SAP,HHN,10,,Marie Malful
1214,43578,2,SAP,FLL,-30,,Marie Malful
1215,43578,2,MIA,SAP,-70,,Marie Malful
1216,43578,8,HAJ,MIA,20,,Marie Malful
1217,43578,2,TEG,SAP,-30,,Marie Malful
1218,43578,6,SAP,TEG,50,,Marie Malful
1219,43578,4,HHN,HHN,-70,,Marie Malful
1220,43578,5,HAJ,SAP,-60,,Marie Malful
1221,43578,6,TEG,SAP,-10,,Marie Malful
1222,43578,4,FLL,MIA,0,,Marie Malful
1223,43578,10,HAJ,FLL,-40,,Marie Malful
1224,43578,8,SAP,MIA,0,,Marie Malful
1225,43578,5,HHN,TEG,30,,Marie Malful
1226,43578,1,HAJ,SAP,-10,,Marie Malful
1227,43578,8,SAP,FLL,-50,,Marie Malful
1228,43578,1,TEG,HAJ,20,,Marie Malful
1229,43578,5,FLL,TEG,-70,,Marie Malful
1230,43578,1,HHN,SAP,10,,Marie Malful
1231,43578,4,SAP,HAJ,-60,,Marie Malful
1232,43578,2,SAP,FLL,30,,Marie Malful
1233,43578,8,MIA,SAP,0,,Marie Malful
1234,43578,2,FLL,SAP,-50,,Marie Malful
1235,43578,6,FLL,SAP,60,,Marie Malful
1236,43578,7,SAP,SAP,-20,,Marie Malful
1237,43578,3,SAP,SAP,-60,,Marie Malful
1238,43578,4,SAP,MIA,10,,Marie Malful
1239,43578,3,HHN,HAJ,-10,,Marie Malful
1240,43578,10,SAP,SAP,-40,,Marie Malful
1241,43578,6,HHN,MIA,80,,Marie Malful
1242,43578,5,MIA,HAJ,-40,,Marie Malful
1243,43578,3,SAP,SAP,0,,Marie Malful
1244,43578,9,HAJ,SAP,-10,,Marie Malful
1245,43578,10,TEG,MIA,-40,,Marie Malful
1246,43578,10,SAP,HAJ,-30,,Marie Malful
1247,43578,2,MIA,FLL,-20,,Marie Malful
1248,43578,3,SAP,MIA,0,,Marie Malful
1249,43578,6,HHN,TEG,-50,,Marie Malful
1250,43578,10,HAJ,HHN,0,,Marie Malful
1251,43578,7,TEG,MIA,30,,Marie Malful
1252,43578,5,FLL,SAP,-80,,Marie Malful
1253,43578,9,HAJ,MIA,-30,,Marie Malful
1254,43578,5,SAP,SAP,-10,,Marie Malful
1255,43578,9,SAP,MIA,-20,,Marie Malful
1256,43578,7,SAP,TEG,40,,Marie Malful
1257,43578,2,SAP,SAP,30,,Marie Malful
1258,43578,10,HHN,SAP,80,,Marie Malful
1259,43578,6,HAJ,SAP,-20,,Marie Malful
1260,43578,7,SAP,MIA,70,,Marie Malful
1261,43578,9,TEG,FLL,70,,Marie Malful
1262,43578,10,FLL,HAJ,50,,Marie Malful
1263,43578,5,HHN,TEG,-20,,Marie Malful
1264,43578,2,HHN,MIA,10,,Marie Malful
1265,43578,5,HAJ,FLL,30,,Marie Malful
1266,43578,8,SAP,HAJ,-30,,Marie Malful
1267,43578,10,FLL,HAJ,-30,,Marie Malful
1268,43578,10,SAP,HAJ,40,,Marie Malful
1269,43578,9,SAP,SAP,0,,Marie Malful
1270,43578,2,MIA,SAP,0,,Marie Malful
1271,43578,4,HAJ,MIA,0,,Marie Malful
1272,43578,8,TEG,SAP,-80,,Marie Malful
1273,43578,10,HHN,MIA,-50,,Marie Malful
1274,43578,10,MIA,SAP,-50,,Marie Malful
1275,43578,6,SAP,MIA,10,,Marie Malful
1276,43578,9,MIA,SAP,0,,Marie Malful
1277,43578,7,SAP,MIA,-10,,Marie Malful
1278,43578,3,SAP,FLL,0,,Marie Malful
1279,43578,9,FLL,HHN,70,,Marie Malful
1280,43578,3,SAP,HAJ,-60,,Marie Malful
1281,43578,1,HHN,SAP,-50,,Marie Malful
1282,43578,1,MIA,HHN,-60,,Marie Malful
1283,43578,1,HAJ,SAP,40,,Marie Malful
1284,43578,8,FLL,MIA,20,,Marie Malful
1285,43578,5,SAP,FLL,-40,,Marie Malful
1286,43578,8,SAP,HHN,-20,,Marie Malful
1287,43578,5,MIA,HAJ,-10,,Marie Malful
1288,43578,10,TEG,SAP,10,,Marie Malful
1289,43578,7,TEG,HHN,-30,,Marie Malful
1290,43578,2,HHN,HAJ,20,,Marie Malful
1291,43578,7,SAP,TEG,-30,,Marie Malful
1292,43578,7,SAP,SAP,20,,Marie Malful
1293,43578,5,MIA,MIA,-10,,Marie Malful
1294,43578,7,SAP,SAP,10,,Marie Malful
1295,43578,2,HAJ,SAP,-20,,Marie Malful
1296,43578,5,TEG,SAP,0,,Marie Malful
1297,43578,5,HHN,MIA,10,,Marie Malful
1298,43578,1,MIA,HAJ,-40,,Marie Malful
1299,43578,6,SAP,TEG,-50,,Marie Malful
1300,43578,3,FLL,MIA,20,,Marie Malful
1301,43578,5,HAJ,TEG,10,,Marie Malful
1302,43578,4,TEG,MIA,50,,Marie Malful
1303,43578,5,HHN,SAP,40,,Marie Malful
1304,43578,10,MIA,TEG,-10,,Marie Malful
1305,43578,10,TEG,HHN,0,,Marie Malful
1306,43578,4,FLL,SAP,-50,,Marie Malful
1307,43578,5,FLL,FLL,0,,Marie Malful
1308,43578,5,SAP,SAP,-10,,Marie Malful
1309,43578,5,SAP,HHN,-10,,Marie Malful
1310,43578,2,SAP,MIA,30,,Marie Malful
1311,43578,2,MIA,TEG,-10,,Marie Malful
1312,43578,1,TEG,HHN,-30,,Marie Malful
1313,43578,5,TEG,HHN,20,,Marie Malful
1314,43578,4,HHN,HAJ,-70,,Marie Malful
1315,43578,2,SAP,SAP,-90,,Marie Malful
1316,43578,2,SAP,FLL,-30,,Marie Malful
1317,43578,3,MIA,HAJ,-10,,Marie Malful
1318,43578,10,FLL,SAP,-10,,Marie Malful
1319,43578,8,HHN,MIA,-30,,Marie Malful
1320,43578,7,HAJ,FLL,10,,Marie Malful
1321,43578,10,SAP,FLL,0,,Marie Malful
1322,43578,5,FLL,SAP,-50,,Marie Malful
1323,43578,10,MIA,SAP,-50,,Marie Malful
1324,43578,8,SAP,HAJ,10,,Marie Malful
1325,43578,5,FLL,HAJ,-20,,Marie Malful
1326,43578,7,SAP,TEG,30,,Marie Malful
1327,43578,9,SAP,FLL,-20,,Marie Malful
1328,43578,8,MIA,HAJ,-10,,Marie Malful
1329,43578,1,HAJ,SAP,10,,Marie Malful
1330,43578,4,TEG,SAP,0,,Marie Malful
1331,43578,10,HHN,MIA,0,,Marie Malful
1332,43578,5,MIA,HAJ,10,,Marie Malful
1333,43578,9,SAP,FLL,60,,Marie Malful
1334,43578,1,MIA,SAP,-40,,Marie Malful
1335,43578,9,SAP,FLL,-50,,Marie Malful
1336,43578,1,HHN,HAJ,20,,Marie Malful
1337,43578,3,HAJ,TEG,-10,,Marie Malful
1338,43578,3,MIA,SAP,30,,Marie Malful
1339,43578,7,SAP,MIA,80,,Marie Malful
1340,43578,2,SAP,SAP,10,,Marie Malful
1341,43578,8,FLL,SAP,10,,Marie Malful
1342,43578,1,SAP,SAP,0,,Marie Malful
1343,43578,9,SAP,HAJ,10,,Marie Malful
1344,43578,5,SAP,SAP,50,,Marie Malful
1345,43578,6,MIA,MIA,0,,Marie Malful
1346,43578,7,SAP,TEG,-20,,Marie Malful
1347,43578,5,TEG,SAP,10,,Marie Malful
1348,43578,8,HHN,MIA,-10,,Marie Malful
1349,43578,5,SAP,TEG,-80,,Marie Malful
1350,43578,10,SAP,FLL,10,,Marie Malful
1351,43578,10,MIA,HHN,10,,Marie Malful
1352,43578,2,TEG,SAP,80,,Marie Malful
1353,43578,2,FLL,SAP,0,,Marie Malful
1354,43578,1,SAP,FLL,80,,Marie Malful
1355,43578,9,HHN,HAJ,30,,Marie Malful
1356,43578,7,SAP,FLL,60,,Marie Malful
1357,43578,10,SAP,SAP,0,,Marie Malful
1358,43578,10,MIA,FLL,0,,Marie Malful
1359,43578,4,FLL,HAJ,-50,,Marie Malful
1360,43578,7,HHN,HAJ,50,,Marie Malful
1361,43578,3,HAJ,SAP,50,,Marie Malful
1362,43578,5,SAP,MIA,10,,Marie Malful
1363,43578,8,FLL,HAJ,-50,,Marie Malful
1364,43578,8,HAJ,SAP,40,,Marie Malful
1365,43578,3,TEG,TEG,-40,,Marie Malful
1366,43578,10,HHN,FLL,-30,,Marie Malful
1367,43578,4,HAJ,HAJ,-20,,Marie Malful
1368,43578,7,SAP,TEG,60,,Marie Malful
1369,43578,2,SAP,FLL,30,,Marie Malful
1370,43578,5,HAJ,HHN,0,,Marie Malful
1371,43578,9,TEG,FLL,-50,,Marie Malful
1372,43578,5,HHN,SAP,0,,Marie Malful
1373,43578,1,MIA,SAP,-50,,Marie Malful
1374,43578,9,SAP,MIA,70,,Marie Malful
1375,43578,4,MIA,TEG,-40,,Marie Malful
1376,43578,3,SAP,SAP,-10,,Marie Malful
1377,43578,2,HHN,MIA,-70,,Marie Malful
1378,43578,4,HAJ,SAP,-10,,Marie Malful
1379,43578,10,TEG,FLL,0,,Marie Malful
1380,43578,9,FLL,SAP,20,,Marie Malful
1381,43578,1,HAJ,MIA,30,,Marie Malful
1382,43578,1,SAP,HAJ,-40,,Marie Malful
1383,43578,9,HHN,MIA,20,,Marie Malful
1384,43578,4,HAJ,FLL,0,,Marie Malful
1385,43578,10,SAP,HHN,20,,Marie Malful
1386,43578,7,TEG,HAJ,0,,Marie Malful
1387,43578,6,FLL,FLL,30,,Marie Malful
1388,43578,5,HAJ,HAJ,70,,Marie Malful
1389,43578,2,SAP,SAP,10,,Marie Malful
1390,43578,4,HHN,HHN,20,,Marie Malful
1391,43578,1,SAP,SAP,-10,,Marie Malful
1392,43578,10,TEG,TEG,0,,Marie Malful
1393,43578,3,FLL,HHN,-10,,Marie Malful
1394,43578,8,HAJ,HAJ,30,,Marie Malful
1395,43578,7,SAP,HAJ,-70,,Marie Malful
1396,43578,8,SAP,SAP,-80,,Marie Malful
1397,43578,10,SAP,MIA,-30,,Marie Malful
1398,43578,4,TEG,HAJ,-30,,Marie Malful
1399,43578,8,FLL,SAP,50,,Marie Malful
1400,43578,2,SAP,SAP,60,,Marie Malful
1401,43578,5,HHN,FLL,-20,,Marie Malful
1402,43578,6,SAP,HAJ,10,,Marie Malful
1403,43578,8,SAP,TEG,10,,Marie Malful
1404,43578,1,MIA,SAP,10,,Marie Malful
1405,43578,7,FLL,HAJ,0,,Marie Malful
1406,43578,7,HAJ,HHN,0,,Marie Malful
1407,43578,10,HAJ,MIA,-20,,Marie Malful
1408,43578,5,SAP,SAP,60,,Marie Malful
1409,43578,8,MIA,FLL,50,,Marie Malful
1410,43578,2,TEG,HAJ,30,,Marie Malful
1411,43578,10,FLL,SAP,-20,,Marie Malful
1412,43578,4,HAJ,HHN,10,,Marie Malful
1413,43578,10,HHN,SAP,20,,Marie Malful
1414,43578,6,HAJ,MIA,-80,,Marie Malful
1415,43579,9,SAP,HHN,-30,,Jonh Pierson
1416,43579,1,SAP,FLL,-40,,Jonh Pierson
1417,43579,2,HAJ,SAP,10,,Jonh Pierson
1418,43579,2,FLL,FLL,-10,,Jonh Pierson
1419,43579,4,TEG,HAJ,-10,,Jonh Pierson
1420,43579,1,MIA,FLL,-30,,Jonh Pierson
1421,43579,8,SAP,TEG,70,,Jonh Pierson
1422,43579,7,SAP,HAJ,-70,,Jonh Pierson
1423,43579,1,SAP,FLL,-30,,Jonh Pierson
1424,43579,9,HHN,MIA,20,,Jonh Pierson
1425,43579,4,TEG,SAP,-10,,Jonh Pierson
1426,43579,7,FLL,SAP,20,,Jonh Pierson
1427,43579,1,HAJ,HAJ,-50,,Jonh Pierson
1428,43579,9,TEG,FLL,0,,Jonh Pierson
1429,43579,8,HHN,SAP,-50,,Jonh Pierson
1430,43579,9,SAP,HHN,20,,Jonh Pierson
1431,43579,2,HHN,HAJ,30,,Jonh Pierson
1432,43579,10,TEG,SAP,40,,Jonh Pierson
1433,43579,5,FLL,HAJ,30,,Jonh Pierson
1434,43579,9,HAJ,FLL,30,,Jonh Pierson
1435,43579,2,SAP,HHN,-80,,Jonh Pierson
1436,43579,6,FLL,MIA,40,,Jonh Pierson
1437,43579,3,FLL,HAJ,10,,Jonh Pierson
1438,43579,3,HAJ,HAJ,-10,,Jonh Pierson
1439,43579,3,MIA,FLL,-70,,Jonh Pierson
1440,43579,9,TEG,SAP,-10,,Jonh Pierson
1441,43579,4,HHN,FLL,-80,,Jonh Pierson
1442,43579,6,FLL,MIA,0,,Jonh Pierson
1443,43579,5,SAP,HHN,-50,,Jonh Pierson
1444,43579,3,SAP,HAJ,10,,Jonh Pierson
1445,43579,9,SAP,MIA,50,,Jonh Pierson
1446,43579,10,TEG,MIA,0,,Jonh Pierson
1447,43579,1,SAP,HHN,-10,,Jonh Pierson
1448,43579,9,HAJ,MIA,0,,Jonh Pierson
1449,43579,10,HAJ,HHN,50,,Jonh Pierson
1450,43579,4,HAJ,HHN,30,,Jonh Pierson
1451,43579,7,MIA,FLL,-60,,Jonh Pierson
1452,43579,2,MIA,FLL,-10,,Jonh Pierson
1453,43579,7,HHN,SAP,40,,Jonh Pierson
1454,43579,5,HHN,SAP,-40,,Jonh Pierson
1455,43579,3,FLL,TEG,-10,,Jonh Pierson
1456,43579,2,FLL,SAP,20,,Jonh Pierson
1457,43579,3,SAP,TEG,-10,,Jonh Pierson
1458,43579,4,SAP,SAP,-10,,Jonh Pierson
1459,43579,9,TEG,TEG,0,,Jonh Pierson
1460,43579,6,SAP,MIA,-40,,Jonh Pierson
1461,43579,6,TEG,HAJ,-60,,Jonh Pierson
1462,43579,10,MIA,SAP,-10,,Jonh Pierson
1463,43579,2,HAJ,HAJ,0,,Jonh Pierson
1464,43579,7,SAP,SAP,10,,Jonh Pierson
1465,43579,2,TEG,HAJ,20,,Jonh Pierson
1466,43579,6,MIA,SAP,-40,,Jonh Pierson
1467,43579,1,FLL,SAP,40,,Jonh Pierson
1468,43579,10,SAP,FLL,80,,Jonh Pierson
1469,43579,7,HAJ,HAJ,-30,,Jonh Pierson
1470,43579,2,FLL,HAJ,90,,Jonh Pierson
1471,43579,8,FLL,FLL,-30,,Jonh Pierson
1472,43579,9,SAP,TEG,-30,,Jonh Pierson
1473,43579,10,MIA,SAP,-10,,Jonh Pierson
1474,43579,10,HHN,HHN,-30,,Jonh Pierson
1475,43579,3,SAP,HHN,0,,Jonh Pierson
1476,43579,6,HAJ,SAP,-10,,Jonh Pierson
1477,43579,1,HAJ,HAJ,30,,Jonh Pierson
1478,43579,5,FLL,SAP,-50,,Jonh Pierson
1479,43579,6,TEG,SAP,-50,,Jonh Pierson
1480,43579,8,TEG,FLL,0,,Jonh Pierson
1481,43579,3,MIA,HAJ,0,,Jonh Pierson
1482,43579,6,HHN,HAJ,30,,Jonh Pierson
1483,43579,1,HHN,FLL,-10,,Jonh Pierson
1484,43579,9,SAP,SAP,30,,Jonh Pierson
1485,43579,7,HAJ,SAP,10,,Jonh Pierson
1486,43579,10,MIA,FLL,50,,Jonh Pierson
1487,43579,1,MIA,TEG,60,,Jonh Pierson
1488,43579,5,SAP,HAJ,10,,Jonh Pierson
1489,43579,5,TEG,MIA,-20,,Jonh Pierson
1490,43579,1,MIA,HAJ,-40,,Jonh Pierson
1491,43579,8,MIA,FLL,-20,,Jonh Pierson
1492,43579,10,SAP,HAJ,0,,Jonh Pierson
1493,43579,8,MIA,HAJ,-30,,Jonh Pierson
1494,43579,3,SAP,MIA,20,,Jonh Pierson
1495,43579,8,FLL,MIA,40,,Jonh Pierson
1496,43579,2,SAP,HHN,0,,Jonh Pierson
1497,43579,7,SAP,FLL,20,,Jonh Pierson
1498,43579,10,HAJ,SAP,50,,Jonh Pierson
1499,43579,10,MIA,SAP,0,,Jonh Pierson
1500,43579,8,HHN,SAP,10,,Jonh Pierson
1501,43579,6,FLL,MIA,-40,,Jonh Pierson
1502,43579,7,HAJ,SAP,20,,Jonh Pierson
1503,43579,4,SAP,HAJ,50,,Jonh Pierson
1504,43579,5,SAP,SAP,-40,,Jonh Pierson
1505,43579,7,SAP,SAP,0,,Jonh Pierson
1506,43579,5,MIA,SAP,-60,,Jonh Pierson
1507,43579,9,MIA,MIA,70,,Jonh Pierson
1508,43579,2,TEG,MIA,-50,,Jonh Pierson
1509,43579,10,HAJ,FLL,-10,,Jonh Pierson
1510,43579,7,FLL,HAJ,-10,,Jonh Pierson
1511,43579,8,FLL,HAJ,50,,Jonh Pierson
1512,43579,5,SAP,SAP,30,,Jonh Pierson
1513,43579,5,MIA,SAP,90,,Jonh Pierson
1514,43579,6,HHN,SAP,0,,Jonh Pierson
1515,43579,4,SAP,MIA,-20,,Jonh Pierson
1516,43579,3,MIA,FLL,-20,,Jonh Pierson
1517,43579,9,HHN,FLL,10,,Jonh Pierson
1518,43579,10,HHN,HAJ,30,,Jonh Pierson
1519,43579,8,SAP,HAJ,0,,Jonh Pierson
1520,43579,6,HAJ,FLL,-10,,Jonh Pierson
1521,43579,8,HAJ,TEG,-40,,Jonh Pierson
1522,43579,9,FLL,SAP,-40,,Jonh Pierson
1523,43579,1,TEG,SAP,-20,,Jonh Pierson
1524,43579,7,TEG,SAP,-70,,Jonh Pierson
1525,43579,7,MIA,FLL,50,,Jonh Pierson
1526,43579,1,FLL,HAJ,0,,Jonh Pierson
1527,43579,5,FLL,HAJ,20,,Jonh Pierson
1528,43579,3,SAP,FLL,-80,,Jonh Pierson
1529,43579,5,SAP,TEG,-10,,Jonh Pierson
1530,43579,1,MIA,HAJ,0,,Jonh Pierson
1531,43579,8,FLL,SAP,-30,,Jonh Pierson
1532,43579,9,FLL,SAP,50,,Jonh Pierson
1533,43579,10,SAP,SAP,-30,,Jonh Pierson
1534,43579,3,SAP,MIA,-30,,Jonh Pierson
1535,43579,3,HAJ,MIA,-60,,Jonh Pierson
1536,43579,6,HAJ,SAP,-50,,Jonh Pierson
1537,43579,10,HHN,HAJ,-10,,Jonh Pierson
1538,43579,5,SAP,HAJ,60,,Jonh Pierson
1539,43579,6,HAJ,SAP,0,,Jonh Pierson
1540,43579,2,SAP,SAP,10,,Jonh Pierson
1541,43579,6,SAP,SAP,-60,,Jonh Pierson
1542,43579,3,SAP,MIA,-60,,Jonh Pierson
1543,43579,1,MIA,MIA,-50,,Jonh Pierson
1544,43579,6,MIA,SAP,30,,Jonh Pierson
1545,43579,6,SAP,TEG,-10,,Jonh Pierson
1546,43579,9,TEG,MIA,20,,Jonh Pierson
1547,43579,2,MIA,FLL,-10,,Jonh Pierson
1548,43579,9,FLL,FLL,40,,Jonh Pierson
1549,43579,1,FLL,HAJ,10,,Jonh Pierson
1550,43579,9,HAJ,HAJ,0,,Jonh Pierson
1551,43579,8,HAJ,SAP,-10,,Jonh Pierson
1552,43579,9,FLL,SAP,40,,Jonh Pierson
1553,43579,4,SAP,TEG,80,,Jonh Pierson
1554,43579,5,HAJ,MIA,0,,Jonh Pierson
1555,43579,5,SAP,FLL,50,,Jonh Pierson
1556,43579,6,SAP,FLL,-70,,Jonh Pierson
